city,city_ascii,lat,lng,country,iso2,admin_name
Kazan,Kazan,55.7964,49.1089,Russia,RU,Tatarstan
Krasnodar,Krasnodar,45.0333,38.9667,Russia,RU,Krasnodarskiy Kray
Mtsensk,Mtsensk,53.2833,36.5667,Russia,RU,Orlovskaya Oblast’
Kashira,Kashira,54.8333,38.1667,Russia,RU,Moskovskaya Oblast’
Baley,Baley,51.6,116.6333,Russia,RU,Zabaykal’skiy Kray
Kurchatov,Kurchatov,51.6667,35.65,Russia,RU,Kurskaya Oblast’
Zarechnyy,Zarechnyy,53.2,45.1667,Russia,RU,Penzenskaya Oblast’
Borodino,Borodino,55.9056,94.8997,Russia,RU,Krasnoyarskiy Kray
Alekseyevka,Alekseyevka,50.6333,38.7,Russia,RU,Belgorodskaya Oblast’
Turinsk,Turinsk,58.0333,63.7,Russia,RU,Sverdlovskaya Oblast’
Anzhero-Sudzhensk,Anzhero-Sudzhensk,56.0833,86.0333,Russia,RU,Kemerovskaya Oblast’
Pevek,Pevek,69.7,170.2833,Russia,RU,Chukotskiy Avtonomnyy Okrug
Ivangorod,Ivangorod,59.3667,28.2167,Russia,RU,Leningradskaya Oblast’
Krasnyy Sulin,Krasnyy Sulin,47.8833,40.1,Russia,RU,Rostovskaya Oblast’
Shelekhov,Shelekhov,52.2167,104.1167,Russia,RU,Irkutskaya Oblast’
Davlekanovo,Davlekanovo,54.2167,55.0333,Russia,RU,Bashkortostan
Shali,Shali,43.15,45.9,Russia,RU,Chechnya
Semënov,Semenov,56.8,44.5,Russia,RU,Nizhegorodskaya Oblast’
Kovylkino,Kovylkino,54.0403,43.9214,Russia,RU,Mordoviya
Artëm,Artem,43.3667,132.2,Russia,RU,Primorskiy Kray
Zavolzhye,Zavolzhye,56.65,43.4,Russia,RU,Nizhegorodskaya Oblast’
Dzerzhinskiy,Dzerzhinskiy,55.6333,37.85,Russia,RU,Moskovskaya Oblast’
Rzhev,Rzhev,56.25,34.3167,Russia,RU,Tverskaya Oblast’
Volgograd,Volgograd,48.7086,44.5147,Russia,RU,Volgogradskaya Oblast’
Roshal,Roshal,55.6667,39.8833,Russia,RU,Moskovskaya Oblast’
Chulym,Chulym,55.1167,80.9667,Russia,RU,Novosibirskaya Oblast’
Svetogorsk,Svetogorsk,61.1167,28.85,Russia,RU,Leningradskaya Oblast’
Asino,Asino,57.0,86.1333,Russia,RU,Tomskaya Oblast’
Korablino,Korablino,53.9167,40.0167,Russia,RU,Ryazanskaya Oblast’
Snezhnogorsk,Snezhnogorsk,69.2,33.2333,Russia,RU,Murmanskaya Oblast’
Yuzhnouralsk,Yuzhnouralsk,54.45,61.25,Russia,RU,Chelyabinskaya Oblast’
Kyakhta,Kyakhta,50.35,106.45,Russia,RU,Buryatiya
Argayash,Argayash,55.4889,60.8758,Russia,RU,Chelyabinskaya Oblast’
Uchaly,Uchaly,54.3167,59.3833,Russia,RU,Bashkortostan
Lgov,Lgov,51.6667,35.2667,Russia,RU,Kurskaya Oblast’
Sergach,Sergach,55.5333,45.4667,Russia,RU,Nizhegorodskaya Oblast’
Voronezh,Voronezh,51.6717,39.2106,Russia,RU,Voronezhskaya Oblast’
Pushkino,Pushkino,56.0167,37.8333,Russia,RU,Moskovskaya Oblast’
Nizhnyaya Tura,Nizhnyaya Tura,58.6208,59.8478,Russia,RU,Sverdlovskaya Oblast’
Balakovo,Balakovo,52.0333,47.7833,Russia,RU,Saratovskaya Oblast’
Povarovo,Povarovo,56.072,37.0706,Russia,RU,Moskovskaya Oblast’
Mamadysh,Mamadysh,55.7131,51.4106,Russia,RU,Tatarstan
Stroitel,Stroitel,50.7833,36.4833,Russia,RU,Belgorodskaya Oblast’
Zaozërnyy,Zaozernyy,55.9667,94.7,Russia,RU,Krasnoyarskiy Kray
Yuzhno-Sakhalinsk,Yuzhno-Sakhalinsk,46.9667,142.7333,Russia,RU,Sakhalinskaya Oblast’
Syktyvkar,Syktyvkar,61.6667,50.8167,Russia,RU,Komi
Noyabrsk,Noyabrsk,63.2,75.45,Russia,RU,Yamalo-Nenetskiy Avtonomnyy Okrug
Nakhodka,Nakhodka,42.8167,132.8667,Russia,RU,Primorskiy Kray
Perm,Perm,58.0,56.3167,Russia,RU,Permskiy Kray
Verkhniye Achaluki,Verkhniye Achaluki,43.3469,44.6975,Russia,RU,Ingushetiya
Bezhetsk,Bezhetsk,57.7667,36.7,Russia,RU,Tverskaya Oblast’
Tyukalinsk,Tyukalinsk,55.8667,72.2,Russia,RU,Omskaya Oblast’
Khanty-Mansiysk,Khanty-Mansiysk,61.0,69.0,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra
Dorogobuzh,Dorogobuzh,54.9167,33.3,Russia,RU,Smolenskaya Oblast’
Kozelsk,Kozelsk,54.0353,35.7767,Russia,RU,Kaluzhskaya Oblast’
Sortavala,Sortavala,61.7056,30.6958,Russia,RU,Kareliya
Evensk,Evensk,61.95,159.2333,Russia,RU,Magadanskaya Oblast’
Zvenigovo,Zvenigovo,55.9833,48.0167,Russia,RU,Mariy-El
Biryusinsk,Biryusinsk,55.9667,97.8333,Russia,RU,Irkutskaya Oblast’
Izobil’nyy,Izobil'nyy,45.3667,41.7167,Russia,RU,Stavropol’skiy Kray
Gubakha,Gubakha,58.8706,57.5933,Russia,RU,Permskiy Kray
Kislovodsk,Kislovodsk,43.9167,42.7167,Russia,RU,Stavropol’skiy Kray
Sherlovaya Gora,Sherlovaya Gora,50.5306,116.3006,Russia,RU,Zabaykal’skiy Kray
Nizhniy Novgorod,Nizhniy Novgorod,56.3269,44.0075,Russia,RU,Nizhegorodskaya Oblast’
Kalininsk,Kalininsk,51.5,44.4667,Russia,RU,Saratovskaya Oblast’
Psyzh,Psyzh,44.2333,42.0167,Russia,RU,Karachayevo-Cherkesiya
Buturlinovka,Buturlinovka,50.8333,40.5833,Russia,RU,Voronezhskaya Oblast’
Kirov,Kirov,58.6,49.6833,Russia,RU,Kirovskaya Oblast’
Kursavka,Kursavka,44.45,42.5,Russia,RU,Stavropol’skiy Kray
Tuymazy,Tuymazy,54.6,53.7,Russia,RU,Bashkortostan
Zakamensk,Zakamensk,50.3833,103.3,Russia,RU,Buryatiya
Megion,Megion,61.05,76.1,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra
Gukovo,Gukovo,48.05,39.9167,Russia,RU,Rostovskaya Oblast’
Verkhnyaya Salda,Verkhnyaya Salda,58.0456,60.5533,Russia,RU,Sverdlovskaya Oblast’
Karabulak,Karabulak,43.3167,44.9167,Russia,RU,Ingushetiya
Ulyanovsk,Ulyanovsk,54.3167,48.3667,Russia,RU,Ul’yanovskaya Oblast’
Birsk,Birsk,55.4167,55.5333,Russia,RU,Bashkortostan
Raduzhnyy,Raduzhnyy,62.1333,77.4667,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra
Nogliki,Nogliki,51.8333,143.1667,Russia,RU,Sakhalinskaya Oblast’
Kasli,Kasli,55.9,60.7667,Russia,RU,Chelyabinskaya Oblast’
Argudan,Argudan,43.42,43.92,Russia,RU,Kabardino-Balkariya
Chapayevsk,Chapayevsk,52.9833,49.7167,Russia,RU,Samarskaya Oblast’
Tashtagol,Tashtagol,52.7667,87.8667,Russia,RU,Kemerovskaya Oblast’
Myski,Myski,53.7,87.8167,Russia,RU,Kemerovskaya Oblast’
Vsevolozhsk,Vsevolozhsk,60.0333,30.6667,Russia,RU,Leningradskaya Oblast’
Irkutsk,Irkutsk,52.2833,104.2833,Russia,RU,Irkutskaya Oblast’
Krasnyy Kut,Krasnyy Kut,50.95,46.9667,Russia,RU,Saratovskaya Oblast’
Novyy Urengoy,Novyy Urengoy,66.0833,76.6833,Russia,RU,Yamalo-Nenetskiy Avtonomnyy Okrug
Galich,Galich,58.3833,42.35,Russia,RU,Kostromskaya Oblast’
Nevel,Nevel,56.0333,29.9167,Russia,RU,Pskovskaya Oblast’
Chusovoy,Chusovoy,58.3167,57.8167,Russia,RU,Permskiy Kray
Lodeynoye Pole,Lodeynoye Pole,60.7167,33.55,Russia,RU,Leningradskaya Oblast’
Strezhevoy,Strezhevoy,60.7333,77.5833,Russia,RU,Tomskaya Oblast’
Rasskazovo,Rasskazovo,52.6667,41.8833,Russia,RU,Tambovskaya Oblast’
Tikhvin,Tikhvin,59.65,33.5333,Russia,RU,Leningradskaya Oblast’
Tolyatti,Tolyatti,53.5089,49.4222,Russia,RU,Samarskaya Oblast’
Kotovo,Kotovo,50.3,44.8167,Russia,RU,Volgogradskaya Oblast’
Enurmino,Enurmino,66.95,-171.8167,Russia,RU,Chukotskiy Avtonomnyy Okrug
Tsimlyansk,Tsimlyansk,47.6478,42.0961,Russia,RU,Rostovskaya Oblast’
Vilyuchinsk,Vilyuchinsk,52.9306,158.4028,Russia,RU,Kamchatskiy Kray
Vereshchagino,Vereshchagino,58.1,54.6667,Russia,RU,Permskiy Kray
Ust’-Kut,Ust'-Kut,56.7833,105.6333,Russia,RU,Irkutskaya Oblast’
Krasnokamensk,Krasnokamensk,50.1,118.0333,Russia,RU,Zabaykal’skiy Kray
Belovo,Belovo,54.4167,86.3,Russia,RU,Kemerovskaya Oblast’
Ust’-Kuyga,Ust'-Kuyga,70.0171,135.6,Russia,RU,Sakha (Yakutiya)
Georgiyevsk,Georgiyevsk,44.15,43.4667,Russia,RU,Stavropol’skiy Kray
Khasanya,Khasanya,43.4333,43.575,Russia,RU,Kabardino-Balkariya
Bronnitsy,Bronnitsy,55.4261,38.265,Russia,RU,Moskovskaya Oblast’
Barnaul,Barnaul,53.3486,83.7764,Russia,RU,Altayskiy Kray
Gay,Gay,51.4678,58.4431,Russia,RU,Orenburgskaya Oblast’
Topchikha,Topchikha,52.8167,83.1167,Russia,RU,Altayskiy Kray
Bakal,Bakal,54.9333,58.8167,Russia,RU,Chelyabinskaya Oblast’
Svetlyy,Svetlyy,54.6667,20.1333,Russia,RU,Kaliningradskaya Oblast’
Oktyabr’skiy,Oktyabr'skiy,54.4667,53.4667,Russia,RU,Bashkortostan
Eldikan,Eldikan,60.8,135.1833,Russia,RU,Sakha (Yakutiya)
Gryazovets,Gryazovets,58.8833,40.25,Russia,RU,Vologodskaya Oblast’
Navashino,Navashino,55.55,42.2,Russia,RU,Nizhegorodskaya Oblast’
Korolëv,Korolev,55.9167,37.8167,Russia,RU,Moskovskaya Oblast’
Novocherkassk,Novocherkassk,47.4222,40.0939,Russia,RU,Rostovskaya Oblast’
Mesyagutovo,Mesyagutovo,55.5167,58.2667,Russia,RU,Bashkortostan
Yuzhno-Sukhokumsk,Yuzhno-Sukhokumsk,44.6667,45.65,Russia,RU,Dagestan
Yartsevo,Yartsevo,55.0667,32.7,Russia,RU,Smolenskaya Oblast’
Velikiy Novgorod,Velikiy Novgorod,58.55,31.2667,Russia,RU,Novgorodskaya Oblast’
Okhotsk,Okhotsk,59.383,143.217,Russia,RU,Khabarovskiy Kray
Kandry,Kandry,54.55,54.1,Russia,RU,Bashkortostan
Udelnaya,Udelnaya,55.6355,38.0479,Russia,RU,Moskovskaya Oblast’
Syzran,Syzran,53.1667,48.4667,Russia,RU,Samarskaya Oblast’
Bichura,Bichura,50.5897,107.5961,Russia,RU,Buryatiya
Nyagan,Nyagan,62.1333,65.3833,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra
Kuybyshev,Kuybyshev,55.45,78.3,Russia,RU,Novosibirskaya Oblast’
Angarsk,Angarsk,52.55,103.9,Russia,RU,Irkutskaya Oblast’
Novosibirsk,Novosibirsk,55.05,82.95,Russia,RU,Novosibirskaya Oblast’
Verkhniy Tagil,Verkhniy Tagil,57.3833,59.95,Russia,RU,Sverdlovskaya Oblast’
Tolbazy,Tolbazy,54.0139,55.8922,Russia,RU,Bashkortostan
Pyt’-Yakh,Pyt'-Yakh,60.75,72.7833,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra
Vyksa,Vyksa,55.3167,42.1667,Russia,RU,Nizhegorodskaya Oblast’
Orekhovo-Zuyevo,Orekhovo-Zuyevo,55.8,38.9667,Russia,RU,Moskovskaya Oblast’
Belaya Glina,Belaya Glina,46.0833,40.8583,Russia,RU,Krasnodarskiy Kray
Velsk,Velsk,61.0667,42.1167,Russia,RU,Arkhangel’skaya Oblast’
Serafimovich,Serafimovich,49.5833,42.7333,Russia,RU,Volgogradskaya Oblast’
Spassk-Dal’niy,Spassk-Dal'niy,44.6,132.8167,Russia,RU,Primorskiy Kray
Kondrovo,Kondrovo,54.8,35.9333,Russia,RU,Kaluzhskaya Oblast’
Nazran,Nazran,43.2167,44.7667,Russia,RU,Ingushetiya
Mytishchi,Mytishchi,55.9167,37.7667,Russia,RU,Moskovskaya Oblast’
Rylsk,Rylsk,51.5667,34.6667,Russia,RU,Kurskaya Oblast’
Terek,Terek,43.4833,44.1333,Russia,RU,Kabardino-Balkariya
Khabarovsk,Khabarovsk,48.4833,135.0833,Russia,RU,Khabarovskiy Kray
Neman,Neman,55.0333,22.0333,Russia,RU,Kaliningradskaya Oblast’
Krasnotur’insk,Krasnotur'insk,59.7733,60.1853,Russia,RU,Sverdlovskaya Oblast’
Artëmovsk,Artemovsk,54.3483,93.4356,Russia,RU,Krasnoyarskiy Kray
Degtyarsk,Degtyarsk,56.7,60.1167,Russia,RU,Sverdlovskaya Oblast’
Shlisselburg,Shlisselburg,59.9536,31.0383,Russia,RU,Leningradskaya Oblast’
Yessentuki,Yessentuki,44.0333,42.85,Russia,RU,Stavropol’skiy Kray
Zeya,Zeya,53.7333,127.25,Russia,RU,Amurskaya Oblast’
Put’ Lenina,Put' Lenina,68.5166,107.8,Russia,RU,Sakha (Yakutiya)
Krivodanovka,Krivodanovka,55.0881,82.6551,Russia,RU,Novosibirskaya Oblast’
Susuman,Susuman,62.7833,148.1667,Russia,RU,Magadanskaya Oblast’
Chegdomyn,Chegdomyn,51.1178,133.0241,Russia,RU,Khabarovskiy Kray
Kalachinsk,Kalachinsk,55.05,74.5833,Russia,RU,Omskaya Oblast’
Stupino,Stupino,54.8833,38.1,Russia,RU,Moskovskaya Oblast’
Temryuk,Temryuk,45.2667,37.3667,Russia,RU,Krasnodarskiy Kray
Kharovsk,Kharovsk,59.95,40.2,Russia,RU,Vologodskaya Oblast’
Belorechensk,Belorechensk,44.7686,39.8733,Russia,RU,Krasnodarskiy Kray
Nadezhda,Nadezhda,45.0448,42.1104,Russia,RU,Stavropol’skiy Kray
Burayevo,Burayevo,55.8397,55.4044,Russia,RU,Bashkortostan
Makarov,Makarov,48.6333,142.8,Russia,RU,Sakhalinskaya Oblast’
Zvenigorod,Zvenigorod,55.7333,36.85,Russia,RU,Moskovskaya Oblast’
Belogorsk,Belogorsk,50.9167,128.4667,Russia,RU,Amurskaya Oblast’
Mendeleyevsk,Mendeleyevsk,55.9,52.3333,Russia,RU,Tatarstan
Amderma,Amderma,69.7631,61.6678,Russia,RU,Nenetskiy Avtonomnyy Okrug
Surazh,Surazh,53.0167,32.3833,Russia,RU,Bryanskaya Oblast’
Zhukovka,Zhukovka,53.5333,33.7333,Russia,RU,Bryanskaya Oblast’
Agidel,Agidel,55.9,53.9333,Russia,RU,Bashkortostan
Karmaskaly,Karmaskaly,54.3694,56.1778,Russia,RU,Bashkortostan
Starodub,Starodub,52.5833,32.7667,Russia,RU,Bryanskaya Oblast’
Vidnoye,Vidnoye,55.55,37.7167,Russia,RU,Moskovskaya Oblast’
Rayevskiy,Rayevskiy,54.0664,54.9358,Russia,RU,Bashkortostan
Vyazma,Vyazma,55.2107,34.2912,Russia,RU,Smolenskaya Oblast’
Mozdok,Mozdok,43.7333,44.7,Russia,RU,North Ossetia
Bavly,Bavly,54.3833,53.2833,Russia,RU,Tatarstan
Guryevsk,Guryevsk,54.2833,85.9333,Russia,RU,Kemerovskaya Oblast’
Chadan,Chadan,51.2833,91.5833,Russia,RU,Tyva
Praskoveya,Praskoveya,44.7444,44.2031,Russia,RU,Stavropol’skiy Kray
Obninsk,Obninsk,55.0931,36.6106,Russia,RU,Kaluzhskaya Oblast’
Zavitinsk,Zavitinsk,50.1281,129.4433,Russia,RU,Amurskaya Oblast’
Aleksin,Aleksin,54.5167,37.1,Russia,RU,Tul’skaya Oblast’
Kamensk-Ural’skiy,Kamensk-Ural'skiy,56.4,61.9333,Russia,RU,Sverdlovskaya Oblast’
Berëzovskiy,Berezovskiy,56.9,60.8167,Russia,RU,Sverdlovskaya Oblast’
Prokhladnyy,Prokhladnyy,43.75,44.0333,Russia,RU,Kabardino-Balkariya
Slavyansk-na-Kubani,Slavyansk-na-Kubani,45.25,38.1167,Russia,RU,Krasnodarskiy Kray
Osinniki,Osinniki,53.6167,87.3333,Russia,RU,Kemerovskaya Oblast’
Novoselitskoye,Novoselitskoye,44.7494,43.4386,Russia,RU,Stavropol’skiy Kray
Pudozh,Pudozh,61.8,36.5167,Russia,RU,Kareliya
Kyzyl,Kyzyl,51.7167,94.45,Russia,RU,Tyva
Dubovskoye,Dubovskoye,47.4092,42.7575,Russia,RU,Rostovskaya Oblast’
Kungur,Kungur,57.4333,56.9333,Russia,RU,Permskiy Kray
Dimitrovgrad,Dimitrovgrad,54.1833,49.5833,Russia,RU,Ul’yanovskaya Oblast’
Ramenskoye,Ramenskoye,55.5667,38.2167,Russia,RU,Moskovskaya Oblast’
Safonovo,Safonovo,55.1167,33.25,Russia,RU,Smolenskaya Oblast’
Vyborg,Vyborg,60.7167,28.7667,Russia,RU,Leningradskaya Oblast’
Pochinok,Pochinok,54.4,32.45,Russia,RU,Smolenskaya Oblast’
Borovsk,Borovsk,55.2,36.5,Russia,RU,Kaluzhskaya Oblast’
Tikhoretsk,Tikhoretsk,45.8667,40.1333,Russia,RU,Krasnodarskiy Kray
Belomorsk,Belomorsk,64.5253,34.7658,Russia,RU,Kareliya
Nikolskoye,Nikolskoye,59.7,30.7833,Russia,RU,Leningradskaya Oblast’
Sertolovo,Sertolovo,60.15,30.2167,Russia,RU,Leningradskaya Oblast’
Lipki,Lipki,53.9333,37.7,Russia,RU,Tul’skaya Oblast’
Mikhaylovka,Mikhaylovka,50.0667,43.25,Russia,RU,Volgogradskaya Oblast’
Makhachkala,Makhachkala,42.9667,47.4833,Russia,RU,Dagestan
Kovrov,Kovrov,56.3683,41.3108,Russia,RU,Vladimirskaya Oblast’
Podporozhye,Podporozhye,60.9,34.2,Russia,RU,Leningradskaya Oblast’
Aleksandrovsk,Aleksandrovsk,59.1667,57.6,Russia,RU,Permskiy Kray
Monchegorsk,Monchegorsk,67.9333,32.9167,Russia,RU,Murmanskaya Oblast’
Semikarakorsk,Semikarakorsk,47.5167,40.8,Russia,RU,Rostovskaya Oblast’
Levokumskoye,Levokumskoye,44.8228,44.6592,Russia,RU,Stavropol’skiy Kray
Nevinnomyssk,Nevinnomyssk,44.6333,41.9333,Russia,RU,Stavropol’skiy Kray
Kolchugino,Kolchugino,56.3167,39.3667,Russia,RU,Vladimirskaya Oblast’
Yerëma,Yerema,60.3808,107.7794,Russia,RU,Irkutskaya Oblast’
Verkhnyaya Pyshma,Verkhnyaya Pyshma,56.9761,60.5944,Russia,RU,Sverdlovskaya Oblast’
Danilov,Danilov,58.1833,40.1667,Russia,RU,Yaroslavskaya Oblast’
Navoloki,Navoloki,57.4667,41.9667,Russia,RU,Ivanovskaya Oblast’
Zhatay,Zhatay,62.15,129.8167,Russia,RU,Sakha (Yakutiya)
Meleuz,Meleuz,52.95,55.9333,Russia,RU,Bashkortostan
Kirovgrad,Kirovgrad,57.435,60.0561,Russia,RU,Sverdlovskaya Oblast’
Satka,Satka,55.05,59.0333,Russia,RU,Chelyabinskaya Oblast’
Kodinsk,Kodinsk,58.6833,99.1833,Russia,RU,Krasnoyarskiy Kray
Khatanga,Khatanga,71.9797,102.4728,Russia,RU,Krasnoyarskiy Kray
Ust’-Ordynskiy,Ust'-Ordynskiy,52.8056,104.7622,Russia,RU,Irkutskaya Oblast’
Krasnoznamensk,Krasnoznamensk,55.6008,37.0358,Russia,RU,Moskovskaya Oblast’
Kotelnich,Kotelnich,58.3078,48.3181,Russia,RU,Kirovskaya Oblast’
Yelnya,Yelnya,54.5833,33.1833,Russia,RU,Smolenskaya Oblast’
Krasnogvardeyskoye,Krasnogvardeyskoye,45.85,41.5167,Russia,RU,Stavropol’skiy Kray
Staraya Kupavna,Staraya Kupavna,55.8,38.1667,Russia,RU,Moskovskaya Oblast’
Kosh-Agach,Kosh-Agach,49.995,88.6672,Russia,RU,Altay
Izhevsk,Izhevsk,56.8333,53.1833,Russia,RU,Udmurtiya
Lesnoy Gorodok,Lesnoy Gorodok,55.6405,37.2075,Russia,RU,Moskovskaya Oblast’
Katyr-Yurt,Katyr-Yurt,43.1686,45.3681,Russia,RU,Chechnya
Pavlovo,Pavlovo,55.9653,43.0711,Russia,RU,Nizhegorodskaya Oblast’
Arzgir,Arzgir,45.3694,44.2281,Russia,RU,Stavropol’skiy Kray
Salsk,Salsk,46.4833,41.5333,Russia,RU,Rostovskaya Oblast’
Kratovo,Kratovo,55.6,38.15,Russia,RU,Moskovskaya Oblast’
Nevyansk,Nevyansk,57.4833,60.2,Russia,RU,Sverdlovskaya Oblast’
Korenovsk,Korenovsk,45.4686,39.4519,Russia,RU,Krasnodarskiy Kray
Mikhaylovskoye,Mikhaylovskoye,43.0997,44.6317,Russia,RU,North Ossetia
Pallasovka,Pallasovka,50.05,46.8833,Russia,RU,Volgogradskaya Oblast’
Tsivilsk,Tsivilsk,55.8667,47.4833,Russia,RU,Chuvashiya
Vanino,Vanino,49.0873,140.2425,Russia,RU,Khabarovskiy Kray
Kirovo-Chepetsk,Kirovo-Chepetsk,58.55,50.0,Russia,RU,Kirovskaya Oblast’
Ardon,Ardon,43.1833,44.3167,Russia,RU,North Ossetia
Nizhniy Odes,Nizhniy Odes,63.65,54.85,Russia,RU,Komi
Yekaterinburg,Yekaterinburg,56.8356,60.6128,Russia,RU,Sverdlovskaya Oblast’
Kushnarënkovo,Kushnarenkovo,55.105,55.3478,Russia,RU,Bashkortostan
Belokurikha,Belokurikha,51.9833,84.9833,Russia,RU,Altayskiy Kray
Sukhinichi,Sukhinichi,54.1,35.35,Russia,RU,Kaluzhskaya Oblast’
Gudermes,Gudermes,43.35,46.1,Russia,RU,Chechnya
Khadyzhensk,Khadyzhensk,44.4256,39.5319,Russia,RU,Krasnodarskiy Kray
Kommunar,Kommunar,59.6333,30.4,Russia,RU,Leningradskaya Oblast’
Kizel,Kizel,59.05,57.6667,Russia,RU,Permskiy Kray
Timashevsk,Timashevsk,45.6167,38.9333,Russia,RU,Krasnodarskiy Kray
Pskov,Pskov,57.8167,28.3333,Russia,RU,Pskovskaya Oblast’
Plavsk,Plavsk,53.7167,37.2833,Russia,RU,Tul’skaya Oblast’
Snezhinsk,Snezhinsk,56.0833,60.7333,Russia,RU,Chelyabinskaya Oblast’
Olëkminsk,Olekminsk,60.3667,120.4167,Russia,RU,Sakha (Yakutiya)
Belousovo,Belousovo,55.0833,36.6667,Russia,RU,Kaluzhskaya Oblast’
Kulunda,Kulunda,52.5661,78.9369,Russia,RU,Altayskiy Kray
Tomsk,Tomsk,56.5,84.9667,Russia,RU,Tomskaya Oblast’
Svobodnyy,Svobodnyy,51.4,128.1,Russia,RU,Amurskaya Oblast’
Vikhorevka,Vikhorevka,56.1167,101.1667,Russia,RU,Irkutskaya Oblast’
Opochka,Opochka,56.7,28.6667,Russia,RU,Pskovskaya Oblast’
Vuktyl,Vuktyl,63.7,57.3167,Russia,RU,Komi
Kolpashevo,Kolpashevo,58.3,82.9,Russia,RU,Tomskaya Oblast’
Sasovo,Sasovo,54.35,41.9167,Russia,RU,Ryazanskaya Oblast’
Rubtsovsk,Rubtsovsk,51.5167,81.2,Russia,RU,Altayskiy Kray
Yalutorovsk,Yalutorovsk,56.65,66.2833,Russia,RU,Tyumenskaya Oblast’
Nikolayevsk-na-Amure,Nikolayevsk-na-Amure,53.1333,140.7333,Russia,RU,Khabarovskiy Kray
Shagonar,Shagonar,51.55,92.7667,Russia,RU,Tyva
Yakhroma,Yakhroma,56.2833,37.4667,Russia,RU,Moskovskaya Oblast’
Verkhnyaya Tura,Verkhnyaya Tura,58.3594,59.8175,Russia,RU,Sverdlovskaya Oblast’
Karabash,Karabash,55.4833,60.2167,Russia,RU,Chelyabinskaya Oblast’
Bologoye,Bologoye,57.8833,34.05,Russia,RU,Tverskaya Oblast’
Amursk,Amursk,50.2167,136.9,Russia,RU,Khabarovskiy Kray
Yelabuga,Yelabuga,55.7667,52.0833,Russia,RU,Tatarstan
Izberbash,Izberbash,42.5633,47.8636,Russia,RU,Dagestan
Lyskovo,Lyskovo,56.0289,45.0361,Russia,RU,Nizhegorodskaya Oblast’
Nazarovo,Nazarovo,56.0,90.3833,Russia,RU,Krasnoyarskiy Kray
Suntar,Suntar,62.1667,117.6333,Russia,RU,Sakha (Yakutiya)
Maykop,Maykop,44.6,40.0833,Russia,RU,Adygeya
Liski,Liski,50.9667,39.5167,Russia,RU,Voronezhskaya Oblast’
Kanash,Kanash,55.5069,47.4914,Russia,RU,Chuvashiya
Severomorsk,Severomorsk,69.0667,33.4167,Russia,RU,Murmanskaya Oblast’
Salekhard,Salekhard,66.5333,66.6,Russia,RU,Yamalo-Nenetskiy Avtonomnyy Okrug
Pyatigorsk,Pyatigorsk,44.05,43.0667,Russia,RU,Stavropol’skiy Kray
Dombarovskiy,Dombarovskiy,50.755,59.5331,Russia,RU,Orenburgskaya Oblast’
Torzhok,Torzhok,57.0333,34.9667,Russia,RU,Tverskaya Oblast’
Tarusa,Tarusa,54.7333,37.1833,Russia,RU,Kaluzhskaya Oblast’
Batagay,Batagay,67.656,134.635,Russia,RU,Sakha (Yakutiya)
Kazachye,Kazachye,70.7522,136.2342,Russia,RU,Sakha (Yakutiya)
Bikin,Bikin,46.8167,134.2667,Russia,RU,Khabarovskiy Kray
Zlatoust,Zlatoust,55.1667,59.6667,Russia,RU,Chelyabinskaya Oblast’
Tutayev,Tutayev,57.8833,39.55,Russia,RU,Yaroslavskaya Oblast’
Krasnokamsk,Krasnokamsk,58.0833,55.6833,Russia,RU,Permskiy Kray
Kamyshin,Kamyshin,50.0833,45.4,Russia,RU,Volgogradskaya Oblast’
Priozërsk,Priozersk,61.05,30.1333,Russia,RU,Leningradskaya Oblast’
Leninsk,Leninsk,48.7,45.2167,Russia,RU,Volgogradskaya Oblast’
Mineral’nyye Vody,Mineral'nyye Vody,44.2167,43.1333,Russia,RU,Stavropol’skiy Kray
Obluchye,Obluchye,49.0167,131.05,Russia,RU,Yevreyskaya Avtonomnaya Oblast’
Cherkessk,Cherkessk,44.2167,42.05,Russia,RU,Karachayevo-Cherkesiya
Apsheronsk,Apsheronsk,44.4667,39.7333,Russia,RU,Krasnodarskiy Kray
Petrovsk-Zabaykal’skiy,Petrovsk-Zabaykal'skiy,51.2667,108.8333,Russia,RU,Zabaykal’skiy Kray
Severobaykalsk,Severobaykalsk,55.65,109.3167,Russia,RU,Buryatiya
Saratov,Saratov,51.5333,46.0167,Russia,RU,Saratovskaya Oblast’
Sysert,Sysert,56.5,60.8167,Russia,RU,Sverdlovskaya Oblast’
Novozybkov,Novozybkov,52.5333,31.9333,Russia,RU,Bryanskaya Oblast’
Orsk,Orsk,51.2,58.5667,Russia,RU,Orenburgskaya Oblast’
Noginsk,Noginsk,64.4833,91.2333,Russia,RU,Krasnoyarskiy Kray
Zheleznogorsk-Ilimskiy,Zheleznogorsk-Ilimskiy,56.5833,104.1333,Russia,RU,Irkutskaya Oblast’
Sosnovka,Sosnovka,56.25,51.3,Russia,RU,Kirovskaya Oblast’
Podstepki,Podstepki,53.5151,49.1294,Russia,RU,Samarskaya Oblast’
